query	target	taxid	taxname	taxlineage	fident	alnlen	tstart	tend	tlen	evalue	bits	qtmscore	rmsd
hydrolase_2090_AF3.cif	AF-A0A081GHJ8-F1-model_v4	1496688	Cyanobium sp. CACIAM 14	-_cellular organisms;d_Bacteria;-_Terrabacteria group;-_Cyanobacteria/Melainabacteria group;p_Cyanobacteria;o_Synechococcales;f_Prochlorococcaceae;g_Cyanobium;-_unclassified Cyanobium;s_Cyanobium sp. CACIAM 14	0.132	384	5	381	388	8.271E-10	276	6.000E-01	8.341E+00
hydrolase_2090_AF3.cif	AF-A0A2T1DH91-F1-model_v4	2107700	filamentous cyanobacterium CCP2	-_cellular organisms;d_Bacteria;-_Terrabacteria group;-_Cyanobacteria/Melainabacteria group;p_Cyanobacteria;-_unclassified Cyanobacteria;s_filamentous cyanobacterium CCP2	0.146	259	82	325	350	1.113E-08	275	5.851E-01	4.411E+00
hydrolase_2090_AF3.cif	AF-A0A518IHY6-F1-model_v4	2527976	Gimesia fumaroli	-_cellular organisms;d_Bacteria;-_PVC group;p_Planctomycetota;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_Gimesia;s_Gimesia fumaroli	0.173	231	167	378	420	2.598E-08	275	5.837E-01	3.680E+00
hydrolase_2090_AF3.cif	AF-A0A5A8BHV4-F1-model_v4	2605989	Gimesia chilikensis	-_cellular organisms;d_Bacteria;-_PVC group;p_Planctomycetota;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_Gimesia;s_Gimesia chilikensis	0.184	228	171	384	425	5.416E-08	275	5.963E-01	3.587E+00
hydrolase_2090_AF3.cif	AF-A0A1K2HRX1-F1-model_v4	1121279	Chitinimonas taiwanensis DSM 18899	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Chitinimonas;s_Chitinimonas taiwanensis;-_Chitinimonas taiwanensis DSM 18899	0.161	309	3	293	334	5.649E-09	274	6.387E-01	5.673E+00
hydrolase_2090_AF3.cif	AF-A0A2S8F651-F1-model_v4	124	Blastopirellula marina	-_cellular organisms;d_Bacteria;-_PVC group;p_Planctomycetota;c_Planctomycetia;o_Pirellulales;f_Pirellulaceae;g_Blastopirellula;s_Blastopirellula marina	0.145	302	57	331	335	5.045E-09	274	6.179E-01	5.006E+00
hydrolase_2090_AF3.cif	AF-A0A2V5LWL9-F1-model_v4	2026799	Verrucomicrobia bacterium	-_cellular organisms;d_Bacteria;-_PVC group;p_Verrucomicrobia;-_unclassified Verrucomicrobia;s_Verrucomicrobia bacterium	0.155	347	4	327	351	3.543E-10	274	5.575E-01	8.465E+00
hydrolase_2090_AF3.cif	AF-A0A257U7G3-F1-model_v4	1970542	Planctomycetia bacterium 21-64-5	-_cellular organisms;d_Bacteria;-_PVC group;p_Planctomycetota;c_Planctomycetia;-_unclassified Planctomycetia;s_Planctomycetia bacterium 21-64-5	0.192	327	3	299	323	5.978E-09	273	6.248E-01	8.733E+00
hydrolase_2090_AF3.cif	AF-A0A2G4IVJ5-F1-model_v4	2026779	Planctomycetaceae bacterium	-_cellular organisms;d_Bacteria;-_PVC group;p_Planctomycetota;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;-_unclassified Planctomycetaceae;s_Planctomycetaceae bacterium	0.155	316	26	317	326	1.319E-08	273	6.482E-01	7.224E+00
hydrolase_2090_AF3.cif	AF-A0A3Q9IGZ2-F1-model_v4	69665	Caulobacter sp. FWC26	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Caulobacter;-_unclassified Caulobacter;s_Caulobacter sp. FWC26	0.149	327	6	317	346	7.494E-09	273	6.398E-01	5.930E+00
hydrolase_2090_AF3.cif	AF-A0A5C7Z4E3-F1-model_v4	2099675	Cyclobacteriaceae bacterium	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidetes/Chlorobi group;p_Bacteroidota;c_Cytophagia;o_Cytophagales;f_Cyclobacteriaceae;-_unclassified Cyclobacteriaceae;s_Cyclobacteriaceae bacterium	0.179	251	101	331	355	6.417E-08	273	6.027E-01	3.271E+00
hydrolase_2090_AF3.cif	AF-A0A7J5EL12-F1-model_v4	2507565	Bacteroidetes bacterium	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidetes/Chlorobi group;p_Bacteroidota;-_unclassified Bacteroidetes;s_Bacteroidetes bacterium	0.182	257	111	359	393	2.561E-09	273	5.411E-01	6.461E+00
hydrolase_2090_AF3.cif	AF-A0A4Q3S573-F1-model_v4	1978230	Caulobacteraceae bacterium	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;-_unclassified Caulobacteraceae;s_Caulobacteraceae bacterium	0.157	305	75	355	396	6.693E-09	273	6.367E-01	8.029E+00
hydrolase_2090_AF3.cif	AF-A0A3L7QPR7-F1-model_v4	2026780	Planctomycetota bacterium	-_cellular organisms;d_Bacteria;-_PVC group;p_Planctomycetota;s_Planctomycetota bacterium	0.171	344	54	372	469	2.455E-08	273	6.592E-01	1.087E+01
hydrolase_2090_AF3.cif	AF-A0A5Q3L9V2-F1-model_v4	2603660	Planctomycetales bacterium 10988	-_cellular organisms;d_Bacteria;-_PVC group;p_Planctomycetota;c_Planctomycetia;o_Planctomycetales;-_unclassified Planctomycetales;s_Planctomycetales bacterium 10988	0.156	314	1	287	298	6.693E-09	272	6.296E-01	1.053E+01
hydrolase_2090_AF3.cif	AF-A0A1M5SUN5-F1-model_v4	1508389	Cognatiyoonia sediminum	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Cognatiyoonia;s_Cognatiyoonia sediminum	0.173	282	2	264	306	6.325E-09	272	6.300E-01	7.337E+00
hydrolase_2090_AF3.cif	AF-A0A5C6CWQ2-F1-model_v4	2528003	Bythopirellula polymerisocia	-_cellular organisms;d_Bacteria;-_PVC group;p_Planctomycetota;c_Planctomycetia;o_Pirellulales;f_Lacipirellulaceae;g_Bythopirellula;s_Bythopirellula polymerisocia	0.155	296	105	375	412	8.390E-09	272	6.381E-01	5.409E+00
hydrolase_2090_AF3.cif	AF-A0A8A7VDK6-F1-model_v4	2753607	Rhizobacter sp. AJA081-3	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;-_Burkholderiales genera incertae sedis;g_Rhizobacter;-_unclassified Rhizobacter;s_Rhizobacter sp. AJA081-3	0.203	231	317	531	583	9.007E-08	272	6.042E-01	3.437E+00
hydrolase_2090_AF3.cif	AF-A0A7V9QN83-F1-model_v4	2026741	Gemmatimonadaceae bacterium	-_cellular organisms;d_Bacteria;-_FCB group;p_Gemmatimonadetes;c_Gemmatimonadetes;o_Gemmatimonadales;f_Gemmatimonadaceae;-_unclassified Gemmatimonadaceae;s_Gemmatimonadaceae bacterium	0.173	294	5	259	297	1.113E-08	271	6.184E-01	5.242E+00
hydrolase_2090_AF3.cif	AF-A0A3B0YPC7-F1-model_v4	652676	hydrothermal vent metagenome	-_unclassified entries;-_unclassified sequences;-_metagenomes;-_ecological metagenomes;s_hydrothermal vent metagenome	0.137	312	2	290	331	4.259E-09	271	6.022E-01	6.202E+00
hydrolase_2090_AF3.cif	AF-A0A1W9JPX4-F1-model_v4	1978762	Proteobacteria bacterium ST_bin14	-_cellular organisms;d_Bacteria;p_Proteobacteria;-_unclassified Proteobacteria;s_Proteobacteria bacterium ST_bin14	0.126	324	6	316	338	7.082E-09	271	6.374E-01	7.962E+00
hydrolase_2090_AF3.cif	AF-A0A7Y3UK62-F1-model_v4	2026780	Planctomycetota bacterium	-_cellular organisms;d_Bacteria;-_PVC group;p_Planctomycetota;s_Planctomycetota bacterium	0.169	284	2	264	299	3.595E-09	270	6.030E-01	5.000E+00
hydrolase_2090_AF3.cif	AF-A0A4T2APV7-F1-model_v4	2302941	Marinifilum sp. JC120	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidetes/Chlorobi group;p_Bacteroidota;c_Bacteroidia;o_Marinilabiliales;f_Marinifilaceae;g_Marinifilum;-_unclassified Marinifilum;s_Marinifilum sp. JC120	0.160	275	6	270	315	1.246E-08	270	6.228E-01	5.531E+00
hydrolase_2090_AF3.cif	AF-A0A2V5RTF6-F1-model_v4	2026799	Verrucomicrobia bacterium	-_cellular organisms;d_Bacteria;-_PVC group;p_Verrucomicrobia;-_unclassified Verrucomicrobia;s_Verrucomicrobia bacterium	0.157	273	60	316	332	9.941E-09	270	5.793E-01	5.551E+00
hydrolase_2090_AF3.cif	AF-A0A857D0Y7-F1-model_v4	2686288	Microcystis aeruginosa FD4	-_cellular organisms;d_Bacteria;-_Terrabacteria group;-_Cyanobacteria/Melainabacteria group;p_Cyanobacteria;-_Oscillatoriophycideae;o_Chroococcales;f_Microcystaceae;g_Microcystis;s_Microcystis aeruginosa;-_Microcystis aeruginosa FD4	0.164	250	85	321	349	7.185E-08	270	6.020E-01	3.668E+00
hydrolase_2090_AF3.cif	AF-A0A369XK85-F1-model_v4	327160	Candidatus Accumulibacter phosphatis	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;-_Betaproteobacteria incertae sedis;g_Candidatus Accumulibacter;s_Candidatus Accumulibacter phosphatis	0.202	232	68	283	397	2.287E-09	270	5.038E-01	4.416E+00
hydrolase_2090_AF3.cif	AF-A0A518K091-F1-model_v4	2528017	Rosistilla carotiformis	-_cellular organisms;d_Bacteria;-_PVC group;p_Planctomycetota;c_Planctomycetia;o_Pirellulales;f_Pirellulaceae;g_Rosistilla;s_Rosistilla carotiformis	0.146	287	147	408	451	6.693E-09	270	6.134E-01	4.410E+00
hydrolase_2090_AF3.cif	AF-A0A2L2BCV7-F1-model_v4	1108595	Chromobacterium vaccinii	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Neisseriales;f_Chromobacteriaceae;-_Chromobacterium group;g_Chromobacterium;s_Chromobacterium vaccinii	0.156	281	3	262	325	4.259E-09	269	5.993E-01	5.462E+00
hydrolase_2090_AF3.cif	AF-A0A517VJD7-F1-model_v4	2527971	Gimesia algae	-_cellular organisms;d_Bacteria;-_PVC group;p_Planctomycetota;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_Gimesia;s_Gimesia algae	0.195	230	167	378	420	6.790E-08	269	5.928E-01	3.453E+00
hydrolase_2090_AF3.cif	AF-A0A523CIZ2-F1-model_v4	2555784	Candidatus Scalindua sp. AMX11	-_cellular organisms;d_Bacteria;-_PVC group;p_Planctomycetota;c_Candidatus Brocadiia;o_Candidatus Brocadiales;f_Candidatus Scalinduaceae;g_Candidatus Scalindua;-_unclassified Candidatus Scalindua;s_Candidatus Scalindua sp. AMX11	0.165	284	2	264	299	4.259E-09	268	5.974E-01	5.080E+00
hydrolase_2090_AF3.cif	AF-I4G754-F1-model_v4	1160281	Microcystis aeruginosa PCC 9443	-_cellular organisms;d_Bacteria;-_Terrabacteria group;-_Cyanobacteria/Melainabacteria group;p_Cyanobacteria;-_Oscillatoriophycideae;o_Chroococcales;f_Microcystaceae;g_Microcystis;s_Microcystis aeruginosa;-_Microcystis aeruginosa PCC 9443	0.138	331	2	321	349	2.072E-08	268	6.573E-01	6.356E+00
hydrolase_2090_AF3.cif	AF-A0A519HPP1-F1-model_v4	1871086	Brevundimonas sp.	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Brevundimonas;-_unclassified Brevundimonas;s_Brevundimonas sp.	0.160	318	6	313	359	3.446E-08	268	6.663E-01	7.227E+00
hydrolase_2090_AF3.cif	AF-A0A3D6ERL3-F1-model_v4	2053541	Cytophagales bacterium	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidetes/Chlorobi group;p_Bacteroidota;c_Cytophagia;o_Cytophagales;-_unclassified Cytophagales;s_Cytophagales bacterium	0.161	347	4	331	355	4.320E-08	267	6.659E-01	5.287E+00
hydrolase_2090_AF3.cif	AF-A0A7S6SCE7-F1-model_v4	2053306	Ignavibacteria bacterium	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidetes/Chlorobi group;p_Ignavibacteriae;c_Ignavibacteria;-_unclassified Ignavibacteria;s_Ignavibacteria bacterium	0.176	266	111	359	393	1.562E-08	267	5.788E-01	3.950E+00
hydrolase_2090_AF3.cif	AF-A0A849MN25-F1-model_v4	2268192	Chlorobi bacterium	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidetes/Chlorobi group;p_Chlorobi;-_unclassified Chlorobi;s_Chlorobi bacterium	0.182	257	111	359	393	5.649E-09	267	5.434E-01	7.607E+00
hydrolase_2090_AF3.cif	AF-A0A350KG20-F1-model_v4	2026779	Planctomycetaceae bacterium	-_cellular organisms;d_Bacteria;-_PVC group;p_Planctomycetota;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;-_unclassified Planctomycetaceae;s_Planctomycetaceae bacterium	0.181	231	167	378	420	6.417E-08	267	5.866E-01	3.613E+00
hydrolase_2090_AF3.cif	AF-A0A7X8SYM9-F1-model_v4	2726740	Rhizobium sp. P38BS-XIX	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Hyphomicrobiales;f_Rhizobiaceae;-_Rhizobium/Agrobacterium group;g_Rhizobium;-_unclassified Rhizobium;s_Rhizobium sp. P38BS-XIX	0.161	235	124	334	422	8.512E-08	267	5.825E-01	3.517E+00
hydrolase_2090_AF3.cif	AF-A0A660W9T0-F1-model_v4	2026780	Planctomycetota bacterium	-_cellular organisms;d_Bacteria;-_PVC group;p_Planctomycetota;s_Planctomycetota bacterium	0.144	235	39	245	265	6.417E-08	266	5.537E-01	4.425E+00
hydrolase_2090_AF3.cif	AF-A0A7W1E915-F1-model_v4	2026741	Gemmatimonadaceae bacterium	-_cellular organisms;d_Bacteria;-_FCB group;p_Gemmatimonadetes;c_Gemmatimonadetes;o_Gemmatimonadales;f_Gemmatimonadaceae;-_unclassified Gemmatimonadaceae;s_Gemmatimonadaceae bacterium	0.161	291	5	259	297	1.958E-08	266	6.245E-01	5.166E+00
hydrolase_2090_AF3.cif	AF-A0A512N3G4-F1-model_v4	1230389	Reyranella soli	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Hyphomicrobiales;f_Reyranellaceae;g_Reyranella;s_Reyranella soli	0.157	260	3	235	305	9.394E-09	266	5.747E-01	5.954E+00
hydrolase_2090_AF3.cif	AF-Q1K0C2-F1-model_v4	281689	Desulfuromonas acetoxidans DSM 684	-_cellular organisms;d_Bacteria;p_Proteobacteria;-_delta/epsilon subdivisions;c_Deltaproteobacteria;o_Desulfuromonadales;f_Desulfuromonadaceae;g_Desulfuromonas;s_Desulfuromonas acetoxidans;-_Desulfuromonas acetoxidans DSM 684	0.177	225	133	336	369	3.647E-08	266	5.609E-01	4.259E+00
hydrolase_2090_AF3.cif	AF-A0A3M1M1G6-F1-model_v4	2026780	Planctomycetota bacterium	-_cellular organisms;d_Bacteria;-_PVC group;p_Planctomycetota;s_Planctomycetota bacterium	0.149	302	81	360	378	2.420E-09	266	5.993E-01	5.351E+00
hydrolase_2090_AF3.cif	AF-A0A1C3VUY7-F1-model_v4	52131	Rhizobium hainanense	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Hyphomicrobiales;f_Rhizobiaceae;-_Rhizobium/Agrobacterium group;g_Rhizobium;s_Rhizobium hainanense	0.156	236	136	346	434	4.320E-08	266	5.699E-01	3.708E+00
hydrolase_2090_AF3.cif	AF-B6BDP1-F1-model_v4	439496	Rhodobacterales bacterium Y4I	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;-_unclassified Rhodobacterales;s_Rhodobacterales bacterium Y4I	0.158	227	283	487	516	1.677E-07	266	5.934E-01	3.471E+00
hydrolase_2090_AF3.cif	AF-F3KJK7-F1-model_v4	886738	Candidatus Nitrosarchaeum limnium SFB1	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;o_Nitrosopumilales;f_Nitrosopumilaceae;g_Nitrosarchaeum;s_Candidatus Nitrosarchaeum limnium;-_Candidatus Nitrosarchaeum limnium SFB1	0.277	173	3	160	185	1.878E-07	265	4.354E-01	3.592E+00
hydrolase_2090_AF3.cif	AF-A0A450S873-F1-model_v4	2126340	Candidatus Kentron sp. FM	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;-_Gammaproteobacteria incertae sedis;g_Candidatus Kentron;-_unclassified Candidatus Kentron;s_Candidatus Kentron sp. FM	0.157	286	4	273	324	2.710E-09	265	5.957E-01	5.553E+00
hydrolase_2090_AF3.cif	AF-A0A5C5VHY6-F1-model_v4	1938618	Posidoniimonas corsicana	-_cellular organisms;d_Bacteria;-_PVC group;p_Planctomycetota;c_Planctomycetia;o_Pirellulales;f_Lacipirellulaceae;g_Posidoniimonas;s_Posidoniimonas corsicana	0.167	292	60	329	350	1.562E-08	265	6.285E-01	7.173E+00
hydrolase_2090_AF3.cif	AF-A0A3D4A4W2-F1-model_v4	2026779	Planctomycetaceae bacterium	-_cellular organisms;d_Bacteria;-_PVC group;p_Planctomycetota;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;-_unclassified Planctomycetaceae;s_Planctomycetaceae bacterium	0.176	317	18	312	329	1.246E-08	264	6.276E-01	7.077E+00
hydrolase_2090_AF3.cif	AF-A0A523L5X8-F1-model_v4	1913989	Gammaproteobacteria bacterium	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;-_unclassified Gammaproteobacteria;s_Gammaproteobacteria bacterium	0.160	325	2	307	341	1.246E-08	263	6.237E-01	6.155E+00
hydrolase_2090_AF3.cif	AF-A0A7W1U0F2-F1-model_v4	2052176	Parachlamydiaceae bacterium	-_cellular organisms;d_Bacteria;-_PVC group;p_Chlamydiae;c_Chlamydiia;o_Parachlamydiales;f_Parachlamydiaceae;-_unclassified Parachlamydiaceae;s_Parachlamydiaceae bacterium	0.168	243	143	371	402	3.078E-08	263	5.604E-01	6.997E+00
hydrolase_2090_AF3.cif	AF-A0A1F2MC37-F1-model_v4	1581110	Klebsiella sp. HMSC16C06	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;-_Klebsiella/Raoultella group;g_Klebsiella;-_unclassified Klebsiella;s_Klebsiella sp. HMSC16C06	0.145	282	1	263	307	1.958E-08	262	6.076E-01	6.060E+00
hydrolase_2090_AF3.cif	AF-A0A552E1R1-F1-model_v4	2486256	Microcystis aeruginosa Ma_QC_B_20070730_S2	-_cellular organisms;d_Bacteria;-_Terrabacteria group;-_Cyanobacteria/Melainabacteria group;p_Cyanobacteria;-_Oscillatoriophycideae;o_Chroococcales;f_Microcystaceae;g_Microcystis;s_Microcystis aeruginosa;-_Microcystis aeruginosa Ma_QC_B_20070730_S2	0.141	331	2	321	349	5.731E-08	262	6.602E-01	6.121E+00
hydrolase_2090_AF3.cif	AF-A0A0A1VWS9-F1-model_v4	449439	Microcystis aeruginosa NIES-44	-_cellular organisms;d_Bacteria;-_Terrabacteria group;-_Cyanobacteria/Melainabacteria group;p_Cyanobacteria;-_Oscillatoriophycideae;o_Chroococcales;f_Microcystaceae;g_Microcystis;s_Microcystis aeruginosa;-_Microcystis aeruginosa NIES-44	0.171	251	85	321	349	1.416E-07	262	6.021E-01	3.623E+00
hydrolase_2090_AF3.cif	AF-A0A3N5ULN4-F1-model_v4	2026735	Deltaproteobacteria bacterium	-_cellular organisms;d_Bacteria;p_Proteobacteria;-_delta/epsilon subdivisions;c_Deltaproteobacteria;-_unclassified Deltaproteobacteria;s_Deltaproteobacteria bacterium	0.157	324	58	363	367	1.246E-08	262	6.264E-01	8.521E+00
hydrolase_2090_AF3.cif	AF-A0A3D3R789-F1-model_v4	122	Gimesia maris	-_cellular organisms;d_Bacteria;-_PVC group;p_Planctomycetota;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_Gimesia;s_Gimesia maris	0.187	229	167	378	420	1.338E-07	262	5.932E-01	3.540E+00
hydrolase_2090_AF3.cif	AF-A6C8S2-F1-model_v4	344747	Gimesia maris DSM 8797	-_cellular organisms;d_Bacteria;-_PVC group;p_Planctomycetota;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_Gimesia;s_Gimesia maris;-_Gimesia maris DSM 8797	0.186	230	167	378	420	9.530E-08	262	5.856E-01	3.742E+00
hydrolase_2090_AF3.cif	AF-A0A350EUB0-F1-model_v4	2026801	Verrucomicrobiales bacterium	-_cellular organisms;d_Bacteria;-_PVC group;p_Verrucomicrobia;c_Verrucomicrobiae;o_Verrucomicrobiales;-_unclassified Verrucomicrobiales;s_Verrucomicrobiales bacterium	0.175	239	197	423	555	2.072E-08	262	5.572E-01	4.474E+00
hydrolase_2090_AF3.cif	AF-A0A523JM69-F1-model_v4	1913989	Gammaproteobacteria bacterium	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;-_unclassified Gammaproteobacteria;s_Gammaproteobacteria bacterium	0.183	218	318	511	611	9.007E-08	262	5.599E-01	3.626E+00
hydrolase_2090_AF3.cif	AF-A0A0Q2M6W0-F1-model_v4	29494	Vibrio furnissii	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Vibrionales;f_Vibrionaceae;g_Vibrio;s_Vibrio furnissii	0.168	273	1	253	290	5.045E-09	261	5.806E-01	5.588E+00
hydrolase_2090_AF3.cif	AF-A0A6N6SXU5-F1-model_v4	2015799	Hyphomicrobiaceae bacterium	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Hyphomicrobiales;f_Hyphomicrobiaceae;-_unclassified Hyphomicrobiaceae;s_Hyphomicrobiaceae bacterium	0.192	203	102	285	341	3.123E-07	261	5.551E-01	3.223E+00
hydrolase_2090_AF3.cif	AF-A0A351MC13-F1-model_v4	1913989	Gammaproteobacteria bacterium	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;-_unclassified Gammaproteobacteria;s_Gammaproteobacteria bacterium	0.135	368	8	359	383	7.494E-09	261	6.135E-01	1.527E+01
hydrolase_2090_AF3.cif	AF-A0A136MKV7-F1-model_v4	1617413	Chlorobi bacterium OLB6	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidetes/Chlorobi group;p_Chlorobi;-_unclassified Chlorobi;s_Chlorobi bacterium OLB6	0.194	257	111	359	393	7.082E-09	261	5.404E-01	7.451E+00
hydrolase_2090_AF3.cif	AF-A0A517XGY1-F1-model_v4	122	Gimesia maris	-_cellular organisms;d_Bacteria;-_PVC group;p_Planctomycetota;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_Gimesia;s_Gimesia maris	0.164	231	167	380	420	1.585E-07	261	5.895E-01	3.616E+00
hydrolase_2090_AF3.cif	AF-A0A3M1TL61-F1-model_v4	1898104	Bacteroidetes bacterium	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidetes/Chlorobi group;p_Bacteroidota;-_unclassified Bacteroidetes;s_Bacteroidetes bacterium	0.159	308	17	290	324	3.397E-09	260	5.816E-01	8.233E+00
hydrolase_2090_AF3.cif	AF-A0A2E0X070-F1-model_v4	2026779	Planctomycetaceae bacterium	-_cellular organisms;d_Bacteria;-_PVC group;p_Planctomycetota;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;-_unclassified Planctomycetaceae;s_Planctomycetaceae bacterium	0.140	314	9	302	341	5.045E-09	260	6.093E-01	9.308E+00
hydrolase_2090_AF3.cif	AF-K9GRC5-F1-model_v4	1238182	Caenispirillum salinarum AK4	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_Rhodospirillaceae;g_Caenispirillum;s_Caenispirillum salinarum;-_Caenispirillum salinarum AK4	0.174	241	84	312	362	7.602E-08	260	5.856E-01	4.354E+00
hydrolase_2090_AF3.cif	AF-A0A4Q1KZP4-F1-model_v4	2506424	Flavobacterium piscinae	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidetes/Chlorobi group;p_Bacteroidota;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Flavobacterium;s_Flavobacterium piscinae	0.139	308	3	294	366	7.929E-09	260	5.919E-01	7.348E+00
hydrolase_2090_AF3.cif	AF-A0A5D3KN19-F1-model_v4	515499	Bradyrhizobium rifense	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Hyphomicrobiales;f_Nitrobacteraceae;g_Bradyrhizobium;s_Bradyrhizobium rifense	0.208	211	343	530	604	7.185E-08	260	5.277E-01	4.070E+00
hydrolase_2090_AF3.cif	AF-A0A1E7I0R1-F1-model_v4	1869297	Desulfovibrio sp. S3730MH75	-_cellular organisms;d_Bacteria;p_Proteobacteria;-_delta/epsilon subdivisions;c_Deltaproteobacteria;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Desulfovibrio;-_unclassified Desulfovibrio;s_Desulfovibrio sp. S3730MH75	0.188	281	1	266	312	1.749E-08	259	6.131E-01	5.456E+00
hydrolase_2090_AF3.cif	AF-A0A0P8BEG2-F1-model_v4	1305737	Algoriphagus marincola HL-49	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidetes/Chlorobi group;p_Bacteroidota;c_Cytophagia;o_Cytophagales;f_Cyclobacteriaceae;g_Algoriphagus;s_Algoriphagus marincola;-_Algoriphagus marincola HL-49	0.186	246	115	344	356	7.602E-08	259	5.753E-01	4.286E+00
hydrolase_2090_AF3.cif	AF-A0A3N5YUI6-F1-model_v4	2049433	Desulfobacteraceae bacterium	-_cellular organisms;d_Bacteria;p_Proteobacteria;-_delta/epsilon subdivisions;c_Deltaproteobacteria;o_Desulfobacterales;f_Desulfobacteraceae;-_unclassified Desulfobacteraceae;s_Desulfobacteraceae bacterium	0.198	232	147	365	397	2.354E-07	259	5.885E-01	5.225E+00
hydrolase_2090_AF3.cif	AF-A0A5C8PNU3-F1-model_v4	2586908	Vineibacter terrae	-_cellular organisms;d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Hyphomicrobiales;-_Hyphomicrobiales incertae sedis;g_Vineibacter;s_Vineibacter terrae	0.123	372	23	378	400	1.958E-08	259	6.335E-01	1.874E+01
hydrolase_2090_AF3.cif	AF-A0A1A3M5K7-F1-model_v4	1856860	Mycobacterium sp. 1245852.3	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinobacteria;c_Actinomycetia;o_Corynebacteriales;f_Mycobacteriaceae;g_Mycobacterium;-_unclassified Mycobacterium;s_Mycobacterium sp. 1245852.3	0.122	407	6	392	423	7.929E-09	259	6.011E-01	6.862E+00
